"artist_name","genre","avg","avg-2","avg-3","avg-4"
"In The Woods...",NULL,0.778,0.482,0.218,-8.857
"INAP","ambient pop",0.921,0.677,0.559,-4.702
"INAP",NULL,0.921,0.677,0.559,-4.702
"Inara George","folk-pop",0.207,0.448,0.339,-13
"Inara George",NULL,0.207,0.448,0.339,-13
"India Lake","nyc pop",0.678,0.643,0.58,-7.422
"India Lake",NULL,0.678,0.643,0.58,-7.422
"India Shawn","italian adult pop",0.524,0.704,0.517,-6.418
"India Shawn",NULL,0.524,0.704,0.517,-6.418
"India.Arie","viral pop",0.604,0.652,0.675,-8.766
"India.Arie",NULL,0.604,0.652,0.675,-8.766
"Indio Solari","k-pop girl group",0.498,0.601,0.657,-10.717
"Indio Solari",NULL,0.498,0.601,0.657,-10.717
"Ines Gaviria","colombian pop",0.457,0.675,0.35,-9.13
"Ines Gaviria",NULL,0.457,0.675,0.35,-9.13
"Infected Mushroom","icelandic pop",0.7709999999999999,0.655,0.4295,-5.779
"Infected Mushroom",NULL,0.7709999999999999,0.655,0.4295,-5.779
"Inga Fiolia","tajik pop",0.00824,0.386,0.14,-30.58
"Inga Fiolia",NULL,0.00824,0.386,0.14,-30.58
"Inger Dam-Jensen","turkmen pop",0.222,0.588,0.48,-15.194
"Inger Dam-Jensen",NULL,0.222,0.588,0.48,-15.194
"Ingram Marshall","uk pop punk",0.074,0.163,0.0348,-28.59
"Ingram Marshall",NULL,0.074,0.163,0.0348,-28.59
"Ingrid Fliter","musica popular mineira",0.0454,0.37,0.11,-23.313
"Ingrid Fliter",NULL,0.0454,0.37,0.11,-23.313
"Ingrid Michaelson","pop rock",0.285,0.698,0.53,-7.632
"Ingrid Michaelson",NULL,0.285,0.698,0.53,-7.632
"InI","pop rap",0.757,0.801,0.607,-8.01
"InI",NULL,0.757,0.801,0.607,-8.01
"Inkyz","jewish pop",0.41000000000000003,0.669,0.306,-8.638
"Inkyz",NULL,0.41000000000000003,0.669,0.306,-8.638
"Innertier","dutch rap pop",0.932,0.623,0.807,-3.714
"Innertier",NULL,0.932,0.623,0.807,-3.714
"Inova","jewish pop",0.702,0.446,0.109,-4.782
"Inova","neon pop punk",0.632,0.64,0.328,-12.006
"Inova",NULL,0.667,0.543,0.2185,-8.394
"Inspectah Deck","pop rap",0.549,0.479,0.576,-10.551
"Inspectah Deck",NULL,0.549,0.479,0.576,-10.551
"Instituto","albanian pop",0.624,0.815,0.916,-8.555
"Instituto",NULL,0.624,0.815,0.916,-8.555
"Interactive Noise","icelandic pop",0.765,0.796,0.548,-6.625
"Interactive Noise",NULL,0.765,0.796,0.548,-6.625
"International Observer","channel pop",0.564,0.676,0.623,-9.88
"International Observer",NULL,0.564,0.676,0.623,-9.88
"International Soleil Band","jordanian pop",0.8155,0.6904999999999999,0.7105,-8.243
"International Soleil Band",NULL,0.8155,0.6904999999999999,0.7105,-8.243
"Intervals","alternative pop rock",0.964,0.441,0.472,-5.51
"Intervals",NULL,0.964,0.441,0.472,-5.51
"Iowa Percussion","uk pop punk",0.135,0.158,0.0395,-23.013
"Iowa Percussion",NULL,0.135,0.158,0.0395,-23.013
"Ira Wolf","bubblegum pop",0.151,0.582,0.197,-13.845
"Ira Wolf",NULL,0.151,0.582,0.197,-13.845
"Iration","noise pop",0.609,0.835,0.781,-5.636
"Iration",NULL,0.609,0.835,0.781,-5.636
"Irene Diaz","popwave",0.158,0.441,0.0384,-13.521
"Irene Diaz",NULL,0.158,0.441,0.0384,-13.521
"Irène Drésel","classic swedish pop",0.604,0.705,0.765,-9.226
"Irène Drésel",NULL,0.604,0.705,0.765,-9.226
"Irie Kingz","colombian pop",0.786,0.8,0.765,-5.918
"Irie Kingz",NULL,0.786,0.8,0.765,-5.918
"Irina","finnish pop",0.297,0.544,0.19,-9.755
"Irina",NULL,0.297,0.544,0.19,-9.755
"Irish Baroque Orchestra","israeli pop",0.0324,0.289,0.22,-26.404
"Irish Baroque Orchestra",NULL,0.0324,0.289,0.22,-26.404
"Irmão Lázaro","korean pop",0.683,0.509,0.432,-2.772
"Irmão Lázaro",NULL,0.683,0.509,0.432,-2.772
"Iron Butterfly","modern alternative pop",0.6345000000000001,0.485,0.7190000000000001,-9.241
"Iron Butterfly","pop r&amp;b",0.526,0.472,0.771,-9.505
"Iron Butterfly",NULL,0.5983333333333334,0.48066666666666663,0.7363333333333334,-9.329
"Isaac Asimov","tigrigna pop",0.114,0.518,0.207,-25.248
"Isaac Asimov",NULL,0.114,0.518,0.207,-25.248
"Isaac Delusion","indonesian folk pop",0.665,0.654,0.733,-7.335
"Isaac Delusion","turkish pop",0.394,0.579,0.454,-9.237
"Isaac Delusion",NULL,0.5295000000000001,0.6165,0.5935,-8.286
"Isaac Dunbar","indie pop",0.438,0.764,0.688,-5.604
"Isaac Dunbar",NULL,0.438,0.764,0.688,-5.604
"Isaac Hayes","indie poptimism",0.716,0.487,0.819,-17.689
"Isaac Hayes",NULL,0.716,0.487,0.819,-17.689
"Isaac Waddington","j-poprock",0.358,0.789,0.503,-9.548
"Isaac Waddington",NULL,0.358,0.789,0.503,-9.548
"Isabel Pantoja","panamanian pop",0.5576666666666666,0.557,0.5303333333333333,-5.591
"Isabel Pantoja",NULL,0.5576666666666666,0.557,0.5303333333333333,-5.591
"Isabelle Pierre","turkish pop",0.679,0.573,0.583,-5.693
"Isabelle Pierre",NULL,0.679,0.573,0.583,-5.693
"Isah","dutch rap pop",0.511,0.891,0.747,-6.33
"Isah",NULL,0.511,0.891,0.747,-6.33
"Isaias Saad","candy pop",0.553,0.37,0.114,-6.112
"Isaias Saad",NULL,0.553,0.37,0.114,-6.112
"Isak Heim","dutch rap pop",0.924,0.674,0.65,-3.94
"Isak Heim",NULL,0.924,0.674,0.65,-3.94
"Isbells","pop violin",0.371,0.632,0.426,-13.115
"Isbells",NULL,0.371,0.632,0.426,-13.115
"Ishmon Bracey","sudanese pop",0.241,0.562,0.672,-15.723
"Ishmon Bracey",NULL,0.241,0.562,0.672,-15.723
"Ismail Mubarak","classic belgian pop",0.655,0.348,0.351,-8.176
"Ismail Mubarak",NULL,0.655,0.348,0.351,-8.176
"Ison & Fille","socal pop punk",0.627,0.766,0.36,-6.672
"Ison & Fille",NULL,0.627,0.766,0.36,-6.672
"Israel & Rodolffo","pop punk",0.7280000000000001,0.702,0.711,-4.684
"Israel & Rodolffo",NULL,0.7280000000000001,0.702,0.711,-4.684
"Israel Salazar","candy pop",0.532,0.393,0.225,-11.796
"Israel Salazar",NULL,0.532,0.393,0.225,-11.796
"Israel Starr","channel pop",0.6053333333333333,0.8873333333333333,0.9363333333333334,-5.657333333333334
"Israel Starr",NULL,0.6053333333333333,0.8873333333333333,0.9363333333333334,-5.657333333333334
"Israel Subira","candy pop",0.406,0.304,0.147,-10.13
"Israel Subira",NULL,0.406,0.304,0.147,-10.13
"Issac Delgado","funk pop",0.947,0.651,0.892,-1.387
"Issac Delgado",NULL,0.947,0.651,0.892,-1.387
"Istvan Gati","israeli pop",0.0765,0.363,0.178,-21.841
"Istvan Gati",NULL,0.0765,0.363,0.178,-21.841
"Isvind","pop nacional antigas",0.911,0.358,0.0527,-6.136
"Isvind",NULL,0.911,0.358,0.0527,-6.136
"Itadi","hmong pop",0.5755,0.685,0.8534999999999999,-10.9185
"Itadi",NULL,0.5755,0.685,0.8534999999999999,-10.9185
"Its A Beautiful Day","pop r&amp;b",0.492,0.387,0.802,-14.229
"Its A Beautiful Day",NULL,0.492,0.387,0.802,-14.229
"Itzhak Perlman","country pop",0.128,0.465,0.428,-17.628
"Itzhak Perlman","himachali pop",0.352,0.534,0.862,-15.141
"Itzhak Perlman",NULL,0.24,0.49950000000000006,0.645,-16.3845
"Ivan Ferreiro","kenyan pop",0.348,0.568,0.386,-10.277
"Ivan Ferreiro","swedish idol pop",0.652,0.384,0.387,-6.92
"Ivan Ferreiro",NULL,0.5,0.476,0.3865,-8.5985
"Iván Fischer","himachali pop",0.274,0.336,0.121,-20
"Iván Fischer",NULL,0.274,0.336,0.121,-20
"Ivan Lins","sierra leonean pop",0.285,0.647,0.414,-13.074
"Ivan Lins",NULL,0.285,0.647,0.414,-13.074
"Ivan Moravec","country pop",0.0123,0.5,0.313,-30.17
"Ivan Moravec","guatemalan pop",0.07694999999999999,0.27149999999999996,0.1719,-27.36
"Ivan Moravec",NULL,0.0554,0.34766666666666673,0.21893333333333334,-28.296666666666667
"Ivano Fossati","danish pop",0.674,0.566,0.712,-13.229
"Ivano Fossati",NULL,0.674,0.566,0.712,-13.229
"Iya Terra","noise pop",0.567,0.764,0.688,-9.388
"Iya Terra",NULL,0.567,0.764,0.688,-9.388
"Iyamah","italian adult pop",0.506,0.617,0.166,-6.835
"Iyamah",NULL,0.506,0.617,0.166,-6.835
"J-Dawg","ambient pop",0.6335,0.872,0.6195,-5.4465
"J-Dawg",NULL,0.6335,0.872,0.6195,-5.4465
"J-Statik","czech pop",0.516,0.847,0.495,-7.647
"J-Statik",NULL,0.516,0.847,0.495,-7.647
"J Balvin","italian pop",0.882,0.755,0.606,-1.957
"J Balvin","puerto rican pop",0.761,0.714,0.906,-4.596
"J Balvin",NULL,0.8215,0.7344999999999999,0.756,-3.2765
"J Boog","noise pop",0.6295,0.7384999999999999,0.558,-6.1745
"J Boog",NULL,0.6295,0.7384999999999999,0.558,-6.1745
"J Dilla","pop rap",0.561,0.619,0.285,-5.351
"J Dilla",NULL,0.561,0.619,0.285,-5.351
"J Neto","korean pop",0.392,0.239,0.284,-6.409
"J Neto",NULL,0.392,0.239,0.284,-6.409
"J SOUL BROTHERS III","j-pop",0.947,0.582,0.558,-2.82
"J SOUL BROTHERS III",NULL,0.947,0.582,0.558,-2.82
"J.B. Lenoir","classic country pop",0.308,0.675,0.69,-8.081
"J.B. Lenoir",NULL,0.308,0.675,0.69,-8.081
"J.Sheon","indonesian idol pop",0.559,0.614,0.54,-6.815
"J.Sheon","singaporean pop",0.755,0.769,0.854,-6.287
"J.Sheon",NULL,0.657,0.6915,0.6970000000000001,-6.551
"JABBERLOOP","bulgarian pop",0.562,0.536,0.335,-5.817
"JABBERLOOP",NULL,0.562,0.536,0.335,-5.817
"Jabee","swamp pop",0.653,0.621,0.241,-8.64
"Jabee",NULL,0.653,0.621,0.241,-8.64
"Jack Harlow","bedroom pop",0.704,0.736,0.894,-7.409
"Jack Harlow",NULL,0.704,0.736,0.894,-7.409
"Jack Owens","sudanese pop",0.222,0.672,0.558,-13.063
"Jack Owens",NULL,0.222,0.672,0.558,-13.063
"Jackie Davis","french pop",0.421,0.582,0.761,-14.255
"Jackie Davis",NULL,0.421,0.582,0.761,-14.255
"Jackiem Joyner","indonesian pop punk",0.767,0.783,0.81,-5.163
"Jackiem Joyner",NULL,0.767,0.783,0.81,-5.163
"Jackson Do Pandeiro","ugandan pop",0.7525,0.6725,0.963,-10.762
"Jackson Do Pandeiro",NULL,0.7525,0.6725,0.963,-10.762
"Jacob Banks","latin viral pop",0.683,0.381,0.597,-4.05
"Jacob Banks","uk pop",0.398,0.34,0.197,-8.156
"Jacob Banks",NULL,0.5405,0.36050000000000004,0.397,-6.103
"Jacob Latimore","pop edm",0.753,0.63,0.568,-6.301
"Jacob Latimore",NULL,0.753,0.63,0.568,-6.301
"Jacqueline du Pré","country pop",0.0978,0.124,0.0433,-22.849
"Jacqueline du Pré",NULL,0.0978,0.124,0.0433,-22.849
"Jacques Charlot","kazakh pop",0.0171,0.367,0.0911,-33.264
"Jacques Charlot",NULL,0.0171,0.367,0.0911,-33.264
"Jacques Ibert","kazakh pop",0.0021999999999999997,0.414,0.621,-40.3365
"Jacques Ibert",NULL,0.0021999999999999997,0.414,0.621,-40.3365
"Jacques Loussier","xitsonga pop",0.14173333333333335,0.39766666666666667,0.34833333333333333,-21.566666666666666
"Jacques Loussier",NULL,0.14173333333333335,0.39766666666666667,0.34833333333333333,-21.566666666666666
"Jacques Loussier Trio","xitsonga pop",0.165,0.42300000000000004,0.21799999999999997,-20.581
"Jacques Loussier Trio",NULL,0.165,0.42300000000000004,0.21799999999999997,-20.581
"Jacques Offenbach","country pop",0.0815,0.238,0.0414,-22.5
"Jacques Offenbach","deep power-pop punk",0.0641,0.151,0.138,-23.728
"Jacques Offenbach","inuit pop",0.338,0.423,0.266,-13.459
"Jacques Offenbach",NULL,0.1612,0.27066666666666667,0.14846666666666666,-19.895666666666667
"Jadakiss","classic danish pop",0.603,0.504,0.471,-7.785
"Jadakiss",NULL,0.603,0.504,0.471,-7.785
"Jade Bird","folk-pop",0.704,0.536,0.702,-7.612
"Jade Bird",NULL,0.704,0.536,0.702,-7.612
"Jaded","german pop",0.924,0.79,0.441,-6.315
"Jaded",NULL,0.924,0.79,0.441,-6.315
"Jagjit Singh","spanish pop",0.327,0.557,0.61,-13.651
"Jagjit Singh",NULL,0.327,0.557,0.61,-13.651
"Jah Khalib","pacific islands pop",0.588,0.655,0.351,-8.181
"Jah Khalib",NULL,0.588,0.655,0.351,-8.181
"Jah Shaka","deep turkish pop",0.352,0.804,0.886,-16.076
"Jah Shaka",NULL,0.352,0.804,0.886,-16.076
"Jah Shaka & Mad Professor","deep turkish pop",0.369,0.767,0.508,-14.224
"Jah Shaka & Mad Professor",NULL,0.369,0.767,0.508,-14.224
"Jaison Neutra","colombian pop",0.651,0.761,0.683,-8.172
"Jaison Neutra",NULL,0.651,0.761,0.683,-8.172
"Jake Isaac","folk-pop",0.423,0.732,0.355,-10.953
"Jake Isaac",NULL,0.423,0.732,0.355,-10.953
"Jaki Graham","j-poprock",0.839,0.681,0.628,-11.69
"Jaki Graham",NULL,0.839,0.681,0.628,-11.69
"Jakob Dinesen","hokkien pop",0.183,0.3005,0.2025,-13.616
"Jakob Dinesen",NULL,0.183,0.3005,0.2025,-13.616
"Jakob Hellman","swedish pop",0.718,0.684,0.863,-8.732
"Jakob Hellman",NULL,0.718,0.684,0.863,-8.732
"Jakob Karlberg","swedish pop",0.764,0.694,0.593,-5.489
"Jakob Karlberg",NULL,0.764,0.694,0.593,-5.489
"Jalil","new wave pop",0.588,0.759,0.577,-6.199
"Jalil",NULL,0.588,0.759,0.577,-6.199
"Jamaika","pop rap brasileiro",0.556,0.793,0.933,-7.89
"Jamaika",NULL,0.556,0.793,0.933,-7.89
"Jamby el Favo","sertanejo pop",0.538,0.619,0.491,-8.538
"Jamby el Favo",NULL,0.538,0.619,0.491,-8.538
"James Arthur","pop",0.557,0.358,0.494,-7.398
"James Arthur",NULL,0.557,0.358,0.494,-7.398
"James Brown","indie poptimism",0.813,0.864,0.72,-6.909
"James Brown",NULL,0.813,0.864,0.72,-6.909
"James Ferraro","operatic pop",0.877,0.658,0.966,-1.491
"James Ferraro",NULL,0.877,0.658,0.966,-1.491
"James Hype","mexican pop",0.78,0.744,0.762,-3.631
"James Hype",NULL,0.78,0.744,0.762,-3.631
"James Judd","country pop",0.181,0.2215,0.10695,-20.9365
"James Judd","turkmen pop",0.132,0.162,0.062,-18.488
"James Judd",NULL,0.16466666666666666,0.20166666666666666,0.09196666666666668,-20.12033333333333
"James Kenyon","korean dream pop",0.214,0.583,0.266,-12.014
"James Kenyon",NULL,0.214,0.583,0.266,-12.014
"James Macauley","french indie pop",0.684,0.491,0.477,-8.493
"James Macauley",NULL,0.684,0.491,0.477,-8.493
"James MacMillan","bangla pop",0.278,0.102,0.0298,-14.568
"James MacMillan",NULL,0.278,0.102,0.0298,-14.568
"James Morrison","pop rock",0.717,0.57,0.321,-4.914
"James Morrison",NULL,0.717,0.57,0.321,-4.914
"James Yuill","electro-pop francais",0.562,0.621,0.419,-7.56
"James Yuill",NULL,0.562,0.621,0.419,-7.56
"Jamestown Revival","lithuanian pop",0.786,0.449,0.46,-5.438
"Jamestown Revival",NULL,0.786,0.449,0.46,-5.438
"Jamie Duggan","pop house",0.787,0.842,0.964,-6.131
"Jamie Duggan",NULL,0.787,0.842,0.964,-6.131
"Jamie Foxx","pop lgbtq+ brasileira",0.446,0.761,0.6,-13.241
"Jamie Foxx",NULL,0.446,0.761,0.6,-13.241
"Jamie Principle","spanish pop rock",0.507,0.711,0.552,-13.469
"Jamie Principle",NULL,0.507,0.711,0.552,-13.469
"Jamie Woon","j-poprock",0.583,0.849,0.666,-7.865
"Jamie Woon",NULL,0.583,0.849,0.666,-7.865
"Jamily","korean pop",0.283,0.577,0.244,-12.582
"Jamily",NULL,0.283,0.577,0.244,-12.582
"Jamloun","gabonese pop",0.749,0.849,0.916,-5.084
"Jamloun",NULL,0.749,0.849,0.916,-5.084
"Jamule","new wave pop",0.5484,0.8044,0.6512,-7.453999999999999
"Jamule",NULL,0.5484,0.8044,0.6512,-7.453999999999999
"Jan Ladislav Dussek","israeli pop",0.207,0.394,0.271,-18.797
"Jan Ladislav Dussek",NULL,0.207,0.394,0.271,-18.797
"Janet Jackson","dance pop",0.593,0.873,0.495,-8.942
"Janet Jackson",NULL,0.593,0.873,0.495,-8.942
"Janet Leigh","social media pop",0.443,0.317,0.301,-10.462
"Janet Leigh",NULL,0.443,0.317,0.301,-10.462
"Jani Lane","social media pop",0.252,0.327,0.396,-7.136
"Jani Lane",NULL,0.252,0.327,0.396,-7.136
"Jani Wickholm","finnish pop",0.454,0.577,0.404,-8.753
"Jani Wickholm",NULL,0.454,0.577,0.404,-8.753
"Janice","sophisti-pop",0.718,0.842,0.713,-6.915
"Janice",NULL,0.718,0.842,0.713,-6.915
"Janice Giteck","uk pop punk",0.00743,0.286,0.163,-31.016
"Janice Giteck",NULL,0.00743,0.286,0.163,-31.016
"Jansport J","swamp pop",0.538,0.494,0.634,-11.23
"Jansport J",NULL,0.538,0.494,0.634,-11.23
"Jantsen","j-pop boy group",0.994,0.524,0.441,-0.084
"Jantsen",NULL,0.994,0.524,0.441,-0.084
"Jaqe","socal pop punk",0.819,0.62,0.7935,-4.827
"Jaqe",NULL,0.819,0.62,0.7935,-4.827
"Jared & The Mill","folk-pop",0.47,0.494,0.166,-7.413
"Jared & The Mill",NULL,0.47,0.494,0.166,-7.413
"Jarez","indonesian pop punk",0.605,0.352,0.496,-8.54
"Jarez",NULL,0.605,0.352,0.496,-8.54
"Jari Sillanpää","finnish pop",0.686,0.593,0.641,-7.176
"Jari Sillanpää",NULL,0.686,0.593,0.641,-7.176
"Jarreau Vandal","italian adult pop",0.531,0.784,0.188,-7.756
"Jarreau Vandal",NULL,0.531,0.784,0.188,-7.756
"Jarvis Cocker","pop emo",0.71,0.569,0.374,-5.06
"Jarvis Cocker",NULL,0.71,0.569,0.374,-5.06
"Jascha Heifetz","himachali pop",0.267,0.208,0.0684,-16.865
"Jascha Heifetz",NULL,0.267,0.208,0.0684,-16.865
"Jascha Horenstein","musica popular mineira",0.0967,0.138,0.0384,-22.356
"Jascha Horenstein",NULL,0.0967,0.138,0.0384,-22.356
"Jasmine Sokko","singaporean pop",0.578,0.812,0.505,-5.377
"Jasmine Sokko",NULL,0.578,0.812,0.505,-5.377
"Jason Derulo","pop",0.711,0.789,0.753,-4.248
"Jason Derulo",NULL,0.711,0.789,0.753,-4.248
"Jason Lindner","musica popular amazonense",0.421,0.491,0.557,-12.1
"Jason Lindner",NULL,0.421,0.491,0.557,-12.1
"Jason Madison","swamp pop",0.681,0.643,0.439,-6.841
"Jason Madison",NULL,0.681,0.643,0.439,-6.841
"Jason Reeves","acoustic pop",0.386,0.63,0.213,-8.12
"Jason Reeves",NULL,0.386,0.63,0.213,-8.12
"Jassem Mohammed","classic belgian pop",0.543,0.493,0.327,-9.101
"Jassem Mohammed",NULL,0.543,0.493,0.327,-9.101
"Jassie Gift","spanish pop",0.886,0.772,0.762,-8.111
"Jassie Gift","tibetan pop",0.752,0.705,0.777,-6.507
"Jassie Gift",NULL,0.819,0.7384999999999999,0.7695000000000001,-7.309
"Javed Ali","pinoy pop punk",0.78,0.431,0.759,-6.321
"Javed Ali",NULL,0.78,0.431,0.759,-6.321
"Javier Colina","ukrainian pop",0.44699999999999995,0.63,0.585,-13.699
"Javier Colina",NULL,0.44699999999999995,0.63,0.585,-13.699
"Javier Malosetti","beninese pop",0.36866666666666664,0.6423333333333333,0.45766666666666667,-13.545
"Javier Malosetti",NULL,0.36866666666666664,0.6423333333333333,0.45766666666666667,-13.545
"Jay Critch","pop soul",0.653,0.647,0.546,-8.98
"Jay Critch","vapor pop",0.642,0.77,0.366,-4.715
"Jay Critch",NULL,0.6475,0.7085,0.456,-6.8475
"Jay Electronica","pop rap",0.811,0.504,0.382,-11.966
"Jay Electronica",NULL,0.811,0.504,0.382,-11.966
"Jay Faded","pop house",0.488,0.68,0.289,-9.4
"Jay Faded",NULL,0.488,0.68,0.289,-9.4
"Jay Jenner","baroque pop",0.73,0.679,0.231,-6.728
"Jay Jenner",NULL,0.73,0.679,0.231,-6.728
"Jay Maly","pacific islands pop",0.584,0.814,0.405,-6.121
"Jay Maly",NULL,0.584,0.814,0.405,-6.121
"Jay Park","singaporean pop",0.517,0.721,0.171,-7.308
"Jay Park","taiwan pop",0.7522500000000001,0.756,0.5724999999999999,-5.30575
"Jay Park",NULL,0.7052,0.749,0.49219999999999997,-5.7062
"Jay Pryor","mexican pop",0.899,0.623,0.2,-6.136
"Jay Pryor",NULL,0.899,0.623,0.2,-6.136
"Jay Som","indie pop",0.556,0.5760000000000001,0.605,-9.631499999999999
"Jay Som",NULL,0.556,0.5760000000000001,0.605,-9.631499999999999
"Jay Wile","italian adult pop",0.42,0.564,0.521,-12.224
"Jay Wile",NULL,0.42,0.564,0.521,-12.224
"JAY Z","classic danish pop",0.602,0.857,0.685,-8.88
"JAY Z","italian indie pop",0.829,0.583,0.575,-4.603
"JAY Z",NULL,0.7155,0.72,0.63,-6.7415
"Jaz Dhami","czech pop",0.662,0.705,0.762,-6.779
"Jaz Dhami",NULL,0.662,0.705,0.762,-6.779
"Jazmin Ghent","indonesian pop punk",0.701,0.841,0.451,-6.87
"Jazmin Ghent",NULL,0.701,0.841,0.451,-6.87
"JAZN","new wave pop",0.5085,0.932,0.6295,-7.7805
"JAZN",NULL,0.5085,0.932,0.6295,-7.7805
"Jazz Cartier","japanese teen pop",0.653,0.658,0.256,-7.986
"Jazz Cartier",NULL,0.653,0.658,0.256,-7.986
"Jazz Spastiks","indonesian viral pop",0.509,0.606,0.41,-10.238
"Jazz Spastiks","russian dance pop",0.572,0.736,0.782,-6.56
"Jazz Spastiks",NULL,0.5405,0.671,0.596,-8.399
"Jazztronik","bulgarian pop",0.629,0.593,0.148,-13.889
"Jazztronik",NULL,0.629,0.593,0.148,-13.889
"JBJ","k-pop boy group",0.922,0.617,0.622,-4.023
"JBJ",NULL,0.922,0.617,0.622,-4.023
"JD Era","swamp pop",0.79,0.491,0.76,-3.353
"JD Era",NULL,0.79,0.491,0.76,-3.353
"JDG","swedish indie pop",0.804,0.8125,0.5125,-7.0455000000000005
"JDG",NULL,0.804,0.8125,0.5125,-7.0455000000000005
"Jealous of the Birds","chinese idol pop",0.298,0.708,0.351,-13.671
"Jealous of the Birds",NULL,0.298,0.708,0.351,-13.671
"Jean-Efflam Bavouzet","musica popular mineira",0.0171,0.294,0.0639,-32.377
"Jean-Efflam Bavouzet",NULL,0.0171,0.294,0.0639,-32.377
"Jean-Louis Murat","tamil pop",0.25,0.599,0.512,-13.424
"Jean-Louis Murat",NULL,0.25,0.599,0.512,-13.424
"Jean-Yves Thibaudet","kazakh pop",0.308,0.462,0.474,-16.61
"Jean-Yves Thibaudet",NULL,0.308,0.462,0.474,-16.61
"Jean Carlos Centeno","jazz pop",0.599,0.66,0.699,-7.255
"Jean Carlos Centeno",NULL,0.599,0.66,0.699,-7.255
"Jean Cras","kazakh pop",0.06905,0.281,0.05215,-28.156000000000002
"Jean Cras",NULL,0.06905,0.281,0.05215,-28.156000000000002
"Jean Geoffroy","classic konkani pop",0.15460000000000002,0.41,0.5105000000000001,-21.051499999999997
"Jean Geoffroy",NULL,0.15460000000000002,0.41,0.5105000000000001,-21.051499999999997
"Jean Roger-Ducasse","kazakh pop",0.013425,0.34750000000000003,0.0848,-34.2855
"Jean Roger-Ducasse",NULL,0.013425,0.34750000000000003,0.0848,-34.2855
"Jean Sibelius","country pop",0.0052,0.448,0.0398,-36.512
"Jean Sibelius","himachali pop",0.281,0.185,0.0569,-15.867
"Jean Sibelius","kazakh pop",0.024200000000000003,0.33699999999999997,0.26625,-29.795
"Jean Sibelius",NULL,0.08365,0.32675,0.1573,-27.992250000000002
"Jeanette Harris","indonesian pop punk",0.637,0.628,0.735,-7.517
"Jeanette Harris",NULL,0.637,0.628,0.735,-7.517
"Jeanne Cherhal","tamil pop",0.526,0.383,0.32,-12.047
"Jeanne Cherhal",NULL,0.526,0.383,0.32,-12.047
"Jeano","socal pop punk",0.603,0.726,0.775,-6.535
"Jeano",NULL,0.603,0.726,0.775,-6.535
"JEANS","latin pop",0.737,0.77,0.735,-4.5
"JEANS",NULL,0.737,0.77,0.735,-4.5
"Jebediah","modern dream pop",0.812,0.522,0.459,-6.606
"Jebediah",NULL,0.812,0.522,0.459,-6.606
"Jeff ""Tain"" Watts","rajasthani pop",0.541,0.411,0.462,-10.654
"Jeff ""Tain"" Watts",NULL,0.541,0.411,0.462,-10.654
"Jeff Lorber","russian alt pop",0.773,0.755,0.791,-8.383
"Jeff Lorber",NULL,0.773,0.755,0.791,-8.383
"Jefferson Airplane","modern alternative pop",0.293,0.551,0.322,-12.503
"Jefferson Airplane",NULL,0.293,0.551,0.322,-12.503
"Jefferson Moraes","pop punk",0.564,0.451,0.484,-5.016
"Jefferson Moraes",NULL,0.564,0.451,0.484,-5.016
"Jemil Major","latin viral pop",0.639,0.544,0.51,-6.757
"Jemil Major",NULL,0.639,0.544,0.51,-6.757
"Jenifer","art pop",0.646,0.638,0.71,-7.209
"Jenifer","chinese indie pop",0.344,0.531,0.366,-8.039
"Jenifer",NULL,0.495,0.5845,0.538,-7.624
"Jenni Vartiainen","finnish pop",0.803,0.677,0.723,-4.978
